,Unnamed: 0,text,reason,label,clean_text
4549,4549,"even after pressing pause, a message appears almost regularly and you have to cancel.",app keeps loading indefinitely,0.0,even after press pause a message appear almost regularly and you have to cancel
4550,4550,"a very helpful app when you want to do a meeting or other event that requires video. but there are some inputs, especially to change the backscreen. it turns out that on my android samsung j4+ and some probably other smartphones also the same has not been able to support this feature. please in the future the feature can be maximum",want to update backgrounds,0.0,a very helpful app when you want to do a meet or other event that require video but there be some input especially to change the backscreen it turn out that on my android samsung j4 and some probably other smartphones also the same have not be able to support this feature please in the future the feature can be maximum
4551,4551,constantly restarts from the beginning on mobile if your screen goes off.,have to restart phone due to issues in app,0.0,constantly restart from the begin on mobile if your screen go off
4552,4552,love hulu. love the selection. the only thing i hate is how sensitive the website is. i barely breeze the corner of a movie selection and it automatically changes to it. i am constantly having to reverse back to the show i started watching! it is not my phone bc it happens on every phone i use. fyi,app has many errors,0.0,love hulu love the selection the only thing i hate be how sensitive the website be i barely breeze the corner of a movie selection and it automatically change to it i be constantly have to reverse back to the show i start watch it be not my phone bc it happen on every phone i use fyi
4553,4553,app does not work on my device. it just takes forever to load and never let us me in.,app is crashing,0.0,app do not work on my device it just take forever to load and never let us me in
4554,4554,waste app . videos are not playing,unable to play videos,1.0,waste app videos be not play
4555,4555,"better google meet, i had a lot of problems with zoom due to space",google meet is better,1.0,better google meet i have a lot of problems with zoom due to space
4556,4556,good so far lots of content for adults and children!,good quality of shows at affordable price,0.0,good so far lot of content for adults and children
4557,4557,miznaq @zoom happening to me with google meet too over the past week!,google meet is better,0.0,miznaq zoom happen to me with google meet too over the past week
4558,4558,bolt [?][?]live-streamed one of their internal zoom meetings (with screen-sharing) on,good for managing meetings,0.0,bolt live stream one of their internal zoom meet with screen share on
4559,4559,i love the app because i can watch encanto and i love that movie i recommend them a lot,good for watching movies and serials,0.0,i love the app because i can watch encanto and i love that movie i recommend them a lot
4560,4560,so i was doing a little meeting and guess what it did not work i gave the right code and they could not come in idk what happened,want to enter meetings,0.0,so i be do a little meet and guess what it do not work i give the right code and they could not come in idk what happen
4561,4561,"tomorrow i'm busy in conference, till sunday.",want to connect to the conference,0.0,tomorrow i m busy in conference till sunday
4562,4562,i love the show new and fargo awesomesauce,want to know when the next season is coming,0.0,i love the show new and fargo awesomesauce
4563,4563,i love disney [?],app is good to watch disney content,0.0,i love disney
4564,4564,over all the disney+ streaming experience is bad.,worst app for streaming,0.0,over all the disney stream experience be bad
4565,4565,it will not open!! it stays charging and never opens!!,unable to use app,0.0,it will not open it stay charge and never open
4566,4566,i can no longer open disney plus on my tablet.,unable to connect to disney+,1.0,i can no longer open disney plus on my tablet
4567,4567,this app is actually a good aap *but* please fix this problem!! the *virtual background* option does not show in the mobile please do fix it it is not at all there in any setting of it.. do fix it out!!,unable to switch virtual background,1.0,this app be actually a good aap but please fix this problem the virtual background option do not show in the mobile please do fix it it be not at all there in any set of it do fix it out
4568,4568,please help me hulu!!,want to watch hulu,1.0,please help me hulu
4569,4569,"I have tried various things, but it seems that the app does not work when i download it.",unable to use on phone,0.0,i have try various things but it seem that the app do not work when i download it
4570,4570,zoom thank you for your reply.,good for communication,0.0,zoom thank you for your reply
4571,4571,i wond zoom class,want to connect to classes,0.0,i wond zoom class
4572,4572,but i recommend if you can pay,app is good and worth the price,0.0,but i recommend if you can pay
4573,4573,"unfortunately, disney has been polonization since entering our market, so it is time to break down disney.",disney is not kids friendly,0.0,unfortunately disney have be polonization since enter our market so it be time to break down disney
4574,4574,"but i recommend it, it dropped 3 stars",want to enter meetings,0.0,but i recommend it it drop 3 star
4575,4575,i want to delete my viewing history by selecting it.,want to remove shows from watchlist,0.0,i want to delete my view history by select it
4576,4576,worst online watching platform ever.,worst app for streaming,1.0,worst online watch platform ever
4577,4577,"pathetic app, every time you try to watch any show app starts not responding",app is crashing while watching videos,0.0,pathetic app every time you try to watch any show app start not respond
4578,4578,"before i was able to access the app smoothly, but now it just keeps loading and giving this damn error, fix that pf",unable to use app,1.0,before i be able to access the app smoothly but now it just keep load and give this damn error fix that pf
4579,4579,"the pro is that hulu has more popular tv shows and movies than netflix.
the con is that all of the tv shows and some of the movies have commercials.",worst app for streaming,0.0,the pro be that hulu have more popular tv show and movies than netflix the con be that all of the tv show and some of the movies have commercials
4580,4580,zoom stop installing updates on open!,want to update zoom app,0.0,zoom stop instal update on open
4581,4581,"other than that, it is another streaming service but all disney related",best streaming service,0.0,other than that it be another stream service but all disney relate
4582,4582,i hate to miss live classes.,want to connect to classes,0.0,i hate to miss live class
4583,4583,waste zoom unable to create my own meeting waste zoom,want to enter meetings,0.0,waste zoom unable to create my own meet waste zoom
4584,4584,good app but get more storage,app is too large in size,0.0,good app but get more storage
4585,4585,audio are not working,sound stopped working,1.0,audio be not work
4586,4586,seems easier to go to in person meetings.,good app for conducting online meeting,0.0,seem easier to go to in person meet
4587,4587,ok this is a really awesome /great app but i have 1 thing to complain about. you can only watch things that came out in 2020 and 2021. like the owl house there is many epesodes that have came out in 2022 and i can not update or watch them. it makes me mad.,want to watch new owl house episodes,0.0,ok this be a really awesome great app but i have 1 thing to complain about you can only watch things that come out in 2020 and 2021 like the owl house there be many epesodes that have come out in 2022 and i can not update or watch them it make me mad
4588,4588,i tried signing in but it does not work,unable to login,1.0,i try sign in but it do not work
4589,4589,i can not hear my host's voice,unable to hear sound,1.0,i can not hear my host s voice
4590,4590,disney plus is awesome,best streaming service,0.0,disney plus be awesome
4591,4591,this app is not opening and i have take subscription,unable to use app,1.0,this app be not open and i have take subscription
4592,4592,and it has very good video quality very easy to use,video quality is good,1.0,and it have very good video quality very easy to use
4593,4593,i want to be able to use it on safari.,want to download the app,0.0,i want to be able to use it on safari
4594,4594,i liked a very good platform,app has very good content,0.0,i like a very good platform
4595,4595,"app keeps on hanging all the time , in every 30 minutes it will get stuck for 20 minutes . another glitch , in every 15/20 second it pauses the video unnecessarily and we need to unpause it manually",app keeps hanging,1.0,app keep on hang all the time in every 30 minutes it will get stick for 20 minutes another glitch in every 15 20 second it pause the video unnecessarily and we need to unpause it manually
4596,4596,convenient for video conferences.,good for video conferencing,1.0,convenient for video conferences
4597,4597,i pay for this app and can not even use it.,unable to use app,1.0,i pay for this app and can not even use it
4598,4598,and it gives an error.,getting error code frequently,0.0,and it give an error
4599,4599,"the subtitles are bright and the background transparent. it makes it difficult to read the subtitles when the colors on the screen are bright or contain many colors. if you resume playing an interrupted program, the program starts again, instead of where you have come to. the response time is long (about 5 seconds) when you want to rewind in a program, for example. the app crashes constantly. consistently loses connection to chromecast after 1-2 hours (despite stable internet connection and no problems otherwise)",video keeps buffering,0.0,the subtitle be bright and the background transparent it make it difficult to read the subtitle when the color on the screen be bright or contain many color if you resume play an interrupt program the program start again instead of where you have come to the response time be long about 5 second when you want to rewind in a program for example the app crash constantly consistently lose connection to chromecast after 1 2 hours despite stable internet connection and no problems otherwise
4600,4600,"first it will not let me finish my subscription, it gives me an error when i try to enter an account and also every month since i tried to make the account it has charged me when i can not even occupy the account, poor service and also thieves",unable to unsubscribe,0.0,first it will not let me finish my subscription it give me an error when i try to enter an account and also every month since i try to make the account it have charge me when i can not even occupy the account poor service and also thieve
4601,4601,this is my first time to use this. so it is good,use it with friends and family,0.0,this be my first time to use this so it be good
4602,4602,what does it mean if i can not watch what I am paying for.,unable to watch all content,1.0,what do it mean if i can not watch what i be pay for
4603,4603,worst experience. they will kill you with ads. 2 ads after every 2 minutes.,getting ads frequently,1.0,worst experience they will kill you with ads 2 ads after every 2 minutes
4604,4604,if you are on a call and accidentally turn on a bluetooth headset.,bluetooth headphones are not working,0.0,if you be on a call and accidentally turn on a bluetooth headset
4605,4605,"tried updating the app, but I am fixing to try uninstalling and reinstalling.",reinstalling did not work,0.0,try update the app but i be fix to try uninstalling and reinstall
4606,4606,i love disney very much and not only does it have children's movies,app is good to watch disney content,0.0,i love disney very much and not only do it have children s movies
4607,4607,"if we can choose two subtitles together, i will give 5",need arabic language subtitles,0.0,if we can choose two subtitle together i will give 5
4608,4608,"the worst streaming app, it crashes straight!",worst app for streaming,1.0,the worst stream app it crash straight
4609,4609,update: they fixed the issue,unable to open app since the last update,0.0,update they fix the issue
4610,4610,we've got zoom meeting email templates to automate your email.,good app for conducting online meeting,0.0,we ve get zoom meet email templates to automate your email
4611,4611,my classes on zoom mean everything to me.,good app for conducting webinars,0.0,my class on zoom mean everything to me
4612,4612,"nice, it is like the app gets worse with every update, am completely unable to delete downloads from my downloads list now.",unable to download app,0.0,nice it be like the app get worse with every update be completely unable to delete download from my download list now
4613,4613,app fails to open or gets stuck opening on a regular basis.,unable to use app,1.0,app fail to open or get stick open on a regular basis
4614,4614,very low sound quality,sound quality is poor,1.0,very low sound quality
4615,4615,constantly - have not been able to see anything.,unable to play videos,0.0,constantly have not be able to see anything
4616,4616,it connects very hard! it is inadmissible!,unable to connect to the server,0.0,it connect very hard it be inadmissible
4617,4617,latest update broke my app.,unable to open app since the last update,1.0,latest update break my app
4618,4618,app will not load on android,unable to load the android app,1.0,app will not load on android
4619,4619,"unfortunately, disney has been polonization since entering our market, so it is time to break down disney. continuing to watch is a denial of this feature after 2-3 days the positions just disappear from there, and new episodes do not show at all. tragedy and zero convenience.",want to cancel subscription,0.0,unfortunately disney have be polonization since enter our market so it be time to break down disney continue to watch be a denial of this feature after 2 3 days the position just disappear from there and new episodes do not show at all tragedy and zero convenience
4620,4620,"fix: it is been 2 days it still keeps spinning the same, does not turn on.",unable to use app,0.0,fix it be be 2 days it still keep spin the same do not turn on
4621,4621,"app does not scale to mobile screen well and the play next episode feature is somewhat a pain to deal with. also does not support skip recap or skip title music. i often have to go back to the menu to choose the next episode or manually fast forward. thought better from disney, perhaps go chat to netflix on how to better run your mobile app!",facing connection problems with the app,0.0,app do not scale to mobile screen well and the play next episode feature be somewhat a pain to deal with also do not support skip recap or skip title music i often have to go back to the menu to choose the next episode or manually fast forward think better from disney perhaps go chat to netflix on how to better run your mobile app
4622,4622,and I will rate this app very bad,app is not good,1.0,and i will rate this app very bad
4623,4623,i watch meetings on zoom,good for managing meetings,0.0,i watch meet on zoom
4624,4624,"I am about to reduce my subscription even more; why should i pay to stream on multiple screens, when only one will work?!",want to switch to another streaming service,0.0,i be about to reduce my subscription even more why should i pay to stream on multiple screen when only one will work
4625,4625,tools: zoom on digital affin : a stable video conference solution #virtualmeeting #collaboration #software,good app for conducting online meeting,1.0,tool zoom on digital affin a stable video conference solution virtualmeeting collaboration software
4626,4626,keeps cutting out when streaming to chromecast.,unable to stream on chromecast,1.0,keep cut out when stream to chromecast
4627,4627,get to putting in my user name and password and then just a blank screen.,getting blank screen after logging in,1.0,get to put in my user name and password and then just a blank screen
4628,4628,", the only bad thing is that when you download a movie and exit the application you have to put it from the beginning and it does not ""pause"" where you left off, everything else is great!",unable to view all movies,0.0,the only bad thing be that when you download a movie and exit the application you have to put it from the begin and it do not pause where you leave off everything else be great
4629,4629,"but still has buffer issue from time to time, i never have this issue with hulu or netflix :(",app performance is bad despite good internet,0.0,but still have buffer issue from time to time i never have this issue with hulu or netflix
4630,4630,"when subtitles and synchronization come, two more stars will also come.",subtitles are bad,0.0,when subtitle and synchronization come two more star will also come
4631,4631,almost all the movies liked and i like it i do not like it,missing some movies,0.0,almost all the movies like and i like it i do not like it
4632,4632,it is important to fix it because we pay monthly to watch content that we do not have access to.,unable to view some content despite taking subscription,1.0,it be important to fix it because we pay monthly to watch content that we do not have access to
4633,4633,"there is a problem that when i want to download or see what the next episodes of the series (violetta) are about, they only appear until chapter 30 when in reality there are 80 episodes in each season, the same thing also happens with other series. the other problem is that if or if you need to have a good wi-fi connection to be able to watch something compared to netflix, you can see it the same but pixelated. it is a very good app with a lot of content to have fun, i hope they solve these problems.",unable to play videos,0.0,there be a problem that when i want to download or see what the next episodes of the series violetta be about they only appear until chapter 30 when in reality there be 80 episodes in each season the same thing also happen with other series the other problem be that if or if you need to have a good wi fi connection to be able to watch something compare to netflix you can see it the same but pixelated it be a very good app with a lot of content to have fun i hope they solve these problems
4634,4634,app keeps crashing or does not start at all. not recommended,app is crashing,1.0,app keep crash or do not start at all not recommend
4635,4635,"good app, but we can only use 40 minutes even with just 1 other person. it could be 1:00. fewer cell phone resources too",want to increase meeting time limit,0.0,good app but we can only use 40 minutes even with just 1 other person it could be 1 00 fewer cell phone resources too
4636,4636,"i love disney plus, I am enjoying my favorite series and movies, in addition to disney junior, which i miss",want more content on the platform,0.0,i love disney plus i be enjoy my favorite series and movies in addition to disney junior which i miss
4637,4637,but now I am not able to such a waste app,app takes too much memory space,0.0,but now i be not able to such a waste app
4638,4638,ui should improve bcz i lost one time when searching right option.,user interface needs improvement,1.0,ui should improve bcz i lose one time when search right option
4639,4639,its 40 minutes capping for free clasess.,want to conduct meeting for more than 40 minutes,0.0,its 40 minutes cap for free clasess
4640,4640,too much add even after paid 499 rs.,getting ads despite paying for subscription,1.0,too much add even after pay 499 rs
4641,4641,"in many series there is neither hungarian synchro nor hungarian subtitles, contrary to promises.",want subtitles,0.0,in many series there be neither hungarian synchro nor hungarian subtitle contrary to promise
4642,4642,the app bugs out all the time.,app is crashing,0.0,the app bug out all the time
4643,4643,"i can no longer open disney plus on my tablet. even after uninstalling, the app remains stuck on the home screen. I am very clueless.",unable to use app,1.0,i can no longer open disney plus on my tablet even after uninstalling the app remain stick on the home screen i be very clueless
4644,4644,zoom if you are in safe driving mode is your camera automatic turned off?,camera switches off automatically,1.0,zoom if you be in safe drive mode be your camera automatic turn off
4645,4645,it has not worked for days.,unable to use app,0.0,it have not work for days
4646,4646,this is ridiculous after paying subscription..,worst paid subscription service,0.0,this be ridiculous after pay subscription
4647,4647,live cricket match nhi chal rahe,want to watch live cricket,1.0,live cricket match nhi chal rahe
4648,4648,"it opens and let us me sign in, then a blank screen that never advances to the home screen no matter how long i wait.",getting blank screen after logging in,1.0,it open and let us me sign in then a blank screen that never advance to the home screen no matter how long i wait
4649,4649,it gives me endless loading since i subscribed,loading time takes forever,1.0,it give me endless load since i subscribe
4650,4650,"very good, the app is a way to bring people from all over the countries closer",good app for connecting with people,1.0,very good the app be a way to bring people from all over the countries closer
4651,4651,"I am very happy to see a lot of disney movies, but i think it is a bit troublesome that the app should have been updated, but i can not log in easily, and i can only log in from the screen that prompts me to update the app i did it. how can i log in easily?",unable to login,1.0,i be very happy to see a lot of disney movies but i think it be a bite troublesome that the app should have be update but i can not log in easily and i can only log in from the screen that prompt me to update the app i do it how can i log in easily
4652,4652,fix bluetooth compatibility. this is unacceptable.,bluetooth support is bad,1.0,fix bluetooth compatibility this be unacceptable
4653,4653,lots of issues with the video.,video and picture quality is bad,0.0,lot of issue with the video
4654,4654,i hate paying for a service you can barely use.,worst paid subscription service,0.0,i hate pay for a service you can barely use
4655,4655,it really sucks.. after the update instead gabisa join zoom.,app is slow,0.0,it really suck after the update instead gabisa join zoom
4656,4656,"it keeps on loading, even for the downloaded content.",unable to load page,0.0,it keep on load even for the download content
4657,4657,"i love the app as a whole, what a pity that membership is so expensive, but what a good service they offer",app is good and worth the price,1.0,i love the app as a whole what a pity that membership be so expensive but what a good service they offer
4658,4658,the update does not allow me any more time!,updating app is time consuming,0.0,the update do not allow me any more time
4659,4659,"the pc client is very functional, but the three stars are for the mobile app. sharing does not have the same functionality as the pc client, for example, i was unable, after several tests, to share a video with its audio. there are no options in this regard like on the pc, not even on the settings.",want to share screen,0.0,the pc client be very functional but the three star be for the mobile app share do not have the same functionality as the pc client for example i be unable after several test to share a video with its audio there be no options in this regard like on the pc not even on the settings
4660,4660,its loading for ever and still will not open,unable to use app,0.0,its load for ever and still will not open
4661,4661,already reinstall and clean the cache.,reinstalling app does not solve the issues,0.0,already reinstall and clean the cache
4662,4662,best app for meeting just to add some more features to mobile,good app for conducting online meeting,0.0,best app for meet just to add some more feature to mobile
4663,4663,does not work on old cell phones,want to add users,0.0,do not work on old cell phone
4664,4664,"on the tv, unreadable subtitles, no voicers in movies. very poor application.",want subtitles,0.0,on the tv unreadable subtitle no voicers in movies very poor application
4665,4665,it is the first time that i am in a meeting by zoom.,want to enter meetings,0.0,it be the first time that i be in a meet by zoom
4666,4666,"i love the application brings a very cool variety of movies, especially children's",app is good for movies,1.0,i love the application bring a very cool variety of movies especially children s
4667,4667,"its taking like million years to launch the application,too many bugs ,sometimes it stops showing the downloads ,please fix this thing ,and where are the new updates ..",app is slow to load,1.0,its take like million years to launch the application too many bug sometimes it stop show the download please fix this thing and where be the new update
4668,4668,"the app will not load on my device since last update. update 5 aug 2022. another update for the app, and it still does not load! pay enough for the service, it would be great if i could use it on the go! sort it out ffs!!",unable to use app,1.0,the app will not load on my device since last update update 5 aug 2022 another update for the app and it still do not load pay enough for the service it would be great if i could use it on the go sort it out ffs
4669,4669,great app for calling friends,good app for connecting with people,1.0,great app for call friends
4670,4670,"i have no audio, the microphone does not appear every time i am notified of the session",want to use microphone,0.0,i have no audio the microphone do not appear every time i be notify of the session
4671,4671,"you can also hear a sound when you press mute in the app. when a call comes and is received, it is heard superimposed on the internal sound of the zoom.",want to mute computer notification sounds,0.0,you can also hear a sound when you press mute in the app when a call come and be receive it be hear superimpose on the internal sound of the zoom
4672,4672,slow and when needed ask for an update,downloading the app is time consuming,0.0,slow and when need ask for an update
4673,4673,i have already used it for meetings and it is very good excellent,good app for conducting online meeting,0.0,i have already use it for meet and it be very good excellent
4674,4674,it is not capable of joining my meeting it says preparing meeting. only and then it will say unable to connect so please fix this issue,want to enter meetings,0.0,it be not capable of join my meet it say prepare meet only and then it will say unable to connect so please fix this issue
4675,4675,"i'm on 4g, not wifi",want to connect to wifi,0.0,i m on 4g not wifi
4676,4676,not compatible with all tvs and the fan is not wide,unable to use app on the tv,0.0,not compatible with all tvs and the fan be not wide
4677,4677,i do not like ads,advertisements are bad,1.0,i do not like ads
4678,4678,this is very good app but so much data consuming and also episodes will not get download easily,unable to load the episodes list,0.0,this be very good app but so much data consume and also episodes will not get download easily
4679,4679,disney delivering something that is affordable to pretty much everyone.,app is good to watch disney content,0.0,disney deliver something that be affordable to pretty much everyone
4680,4680,always have streaming issues. especially when streaming to my tv. volume will not work until i stop streaming and completely disconnect from my tv then reconnect.,unable to watch on smart tv,0.0,always have stream issue especially when stream to my tv volume will not work until i stop stream and completely disconnect from my tv then reconnect
4681,4681,i can not watch a movie or series episode properly anymore.,unable to watch movies and shows,1.0,i can not watch a movie or series episode properly anymore
4682,4682,one of the best apps,app is good with reasonable price,0.0,one of the best apps
4683,4683,best app for entertainment and good but there should be some more for kids,app has good content for whole family,0.0,best app for entertainment and good but there should be some more for kid
4684,4684,i can not watch videos only listen to the audio,unable to play videos,1.0,i can not watch videos only listen to the audio
4685,4685,"i have had the problem accessing the application for almost a week, it keeps loading and it does not work, i have installed and uninstalled it many times, deleted the app's cache, and it still does not work.",unable to use app,1.0,i have have the problem access the application for almost a week it keep load and it do not work i have instal and uninstalled it many time delete the app s cache and it still do not work
4686,4686,people are signing in but we are not getting any notifications that they're in the waiting room have tried all of the tips - nothing works,want to register,0.0,people be sign in but we be not get any notifications that they re in the wait room have try all of the tip nothing work
4687,4687,but I have found myself enjoying certain shows myself,good to watch shows,1.0,but i have find myself enjoy certain show myself
4688,4688,"merge f f f hard, i can not watch anything.",unable to play videos,1.0,merge f f f hard i can not watch anything
4689,4689,very awesome app good for bussiness meeting,good app for conducting online meeting,0.0,very awesome app good for bussiness meet
4690,4690,"am i the only one who, despite being totally up to date with the updates, still has bugs?",recent update is bad,0.0,be i the only one who despite be totally up to date with the update still have bug
4691,4691,fix the full hd blurry streaming problem.,unable to play videos,0.0,fix the full hd blurry stream problem
4692,4692,"subtitle preference should be saved, it cannot be selected for each episode in the series 2.",unable to select subtitle,1.0,subtitle preference should be save it can not be select for each episode in the series 2
4693,4693,"normally my device sounds a lot, but there is a general hoarseness problem in this application, if it is not a short time, i have made a 1 year deal i will cancel",unable to hear audio,0.0,normally my device sound a lot but there be a general hoarseness problem in this application if it be not a short time i have make a 1 year deal i will cancel
4694,4694,"do not like the ads play between. there should be an option to turn off the autoplay off for the next video. i tend to sleep while watching videos, and it just keeps going on and on. developers really need to provide more features to customise the app as per user's preference.",video keeps playing in background after exiting the app,0.0,do not like the ads play between there should be an option to turn off the autoplay off for the next video i tend to sleep while watch videos and it just keep go on and on developers really need to provide more feature to customise the app as per user s preference
4695,4695,i did not realize that free zoom's cap at 40 minutes until i kept getting kicked out of my calls.,getting logged out automatically,0.0,i do not realize that free zoom s cap at 40 minutes until i keep get kick out of my call
4696,4696,why the app update depends on the meeting host.,meeting gets disconnected,0.0,why the app update depend on the meet host
4697,4697,please fix the glitchy app.,app is not working consistently,1.0,please fix the glitchy app
4698,4698,but the time limit of 40 minutes since 15.07.22 does not work at all.,want to extend meeting timelimit,0.0,but the time limit of 40 minutes since 15 07 22 do not work at all
4699,4699,best thing to ever happen to virtual meeting,good app for conducting online meeting,0.0,best thing to ever happen to virtual meet
4700,4700,the number of series and movies is incredible for a good cost:3,good quality of shows at affordable price,1.0,the number of series and movies be incredible for a good cost 3
4701,4701,a really great app.so many movies and series at such a cheap price.congratulations to disney,good for watching movies and serials,1.0,a really great app so many movies and series at such a cheap price congratulations to disney
4702,4702,you can not mark the series or movies watched in any way that i know of.,unable to watch episodes,0.0,you can not mark the series or movies watch in any way that i know of
4703,4703,who came up with this disabled idea that you simply only have 40 minutes left in the 2 zoom?,free zoom can be longer than 1 hour,0.0,who come up with this disable idea that you simply only have 40 minutes leave in the 2 zoom
4704,4704,imagine a billion dollar company that cannot code a proper app.,app is not good,0.0,imagine a billion dollar company that can not code a proper app
4705,4705,"deficiencies such as forward wrapping, subtitle editing should be eliminated as soon as possible",subtitles are bad,0.0,deficiencies such as forward wrap subtitle edit should be eliminate as soon as possible
4706,4706,not amazing app not interested app,platform has poor quality of content,0.0,not amaze app not interest app
4707,4707,"hey, if i hit the back button and it asks me if I am sure i want to exit hulu, and i select ""yes, I am sure"" it would be fantastic if it would actually exit hulu.",want to cancel subscription,0.0,hey if i hit the back button and it ask me if i be sure i want to exit hulu and i select yes i be sure it would be fantastic if it would actually exit hulu
4708,4708,I have reset all products and made sure all devices and apps are updated.,reinstalling did not work,0.0,i have reset all products and make sure all devices and apps be update
4709,4709,functionality on the app is fine. I am just continually annoyed that i have to watch ads for a service that is not free.,ads are annoying,1.0,functionality on the app be fine i be just continually annoy that i have to watch ads for a service that be not free
4710,4710,"probably 2/3 of the time, the app will not even start.",app is not working consistently,1.0,probably 2 3 of the time the app will not even start
4711,4711,we invite you to join us via zoom by registering at this link,want to enter meetings,0.0,we invite you to join us via zoom by register at this link
4712,4712,it will not let me cancel!,want to close account,0.0,it will not let me cancel
4713,4713,not show live shows,unable to hear audio,0.0,not show live show
4714,4714,"zoom did great work pioneering the category, but are probably letting hubris creep in with a clunky ui now.",app is slow,0.0,zoom do great work pioneer the category but be probably let hubris creep in with a clunky ui now
4715,4715,there is good nice content okey,good quality of shows at affordable price,0.0,there be good nice content okey
4716,4716,"lots of problems associated with downloads. many problems associated with application load times. the disney+ content is very good, but the application is very poor.",mobile app is bad,0.0,lot of problems associate with download many problems associate with application load time the disney content be very good but the application be very poor
4717,4717,"although it is a very good app for streaming movies,otts and animated shows but it do not have all the seasons of shows such as ultimate spider man.",good for watching marvel movies,0.0,although it be a very good app for stream movies otts and animate show but it do not have all the season of show such as ultimate spider man
4718,4718,"zoom launches #zoomone, the pack that brings together chat, calls, [?] interactive whiteboard and [?] video calls thinking about customer needs.",want to create account,0.0,zoom launch zoomone the pack that bring together chat call interactive whiteboard and video call think about customer need
4719,4719,but still my zoom account on basic 30mins plus on in th e meeting bery disappointed,meeting gets disconnected,0.0,but still my zoom account on basic 30mins plus on in th e meet bery disappoint
4720,4720,i am old but still enjoy cartoons lol.,good for watching childhood movies,0.0,i be old but still enjoy cartoon lol
4721,4721,why can not i install an update?,want to download update,0.0,why can not i install an update
4722,4722,at least app can not install to phone.,want to download the app,0.0,at least app can not install to phone
4723,4723,there is a terrible bi app on tv.,tv app is bad,1.0,there be a terrible bi app on tv
4724,4724,great app for the best pro panel.,good for video conferencing,0.0,great app for the best pro panel
4725,4725,unusable due to inability to play shows that have been downloaded.,unable to play offline videos,1.0,unusable due to inability to play show that have be download
4726,4726,the app does not allow me to view content or sign in.,unable to login,1.0,the app do not allow me to view content or sign in
4727,4727,and i just can not pay for it i as a buck account i can not pay some of those and just have to pay for it,do not want to use the app,0.0,and i just can not pay for it i as a buck account i can not pay some of those and just have to pay for it
4728,4728,"it just does not open the application, what a nuisance",unable to use app,1.0,it just do not open the application what a nuisance
4729,4729,now i regret paying a full year up front.,total subscription amount is wasted,0.0,now i regret pay a full year up front
4730,4730,"i keep getting error code 39. i restarted the app, on my device. what is going on?",facing error 39 issue while using the app,1.0,i keep get error code 39 i restart the app on my device what be go on
4731,4731,"before thus, I have never had any issues with hulu.",unable to login into hulu,0.0,before thus i have never have any issue with hulu
4732,4732,i cannot see anything and how can i know if the content is what i want?,unable to play downloaded video,0.0,i can not see anything and how can i know if the content be what i want
4733,4733,"when a call comes and is received, it is heard superimposed on the internal sound of the zoom.",facing issues with audio,0.0,when a call come and be receive it be hear superimpose on the internal sound of the zoom
4734,4734,"i do not know if it is from the program or from your servers, my videos are freezing.",downloaded videos are buffering,0.0,i do not know if it be from the program or from your servers my videos be freeze
4735,4735,i love the disney app plus because it is so fun and you get to watch old tv series and whatnot and movies as well.,good for watching movies and serials,1.0,i love the disney app plus because it be so fun and you get to watch old tv series and whatnot and movies as well
4736,4736,"should have used hulu at gitmo instead of water, would have worked better.",hulu has become bad,0.0,should have use hulu at gitmo instead of water would have work better
4737,4737,does not work on nvidia shield. please fix it,unable to play videos,0.0,do not work on nvidia shield please fix it
4738,4738,"this happens 100% time when i fast forward through ""picture in picture mode"" and sometimes when I am in the app fully.",app is lagging while playing video,0.0,this happen 100 time when i fast forward through picture in picture mode and sometimes when i be in the app fully
4739,4739,stuck on loading screen for infinity. and beyond.,unable to use app,0.0,stick on load screen for infinity and beyond
4740,4740,"i liked the app, but they keep asking for updates all the time even though I have already updated it.",updating app is time consuming,0.0,i like the app but they keep ask for update all the time even though i have already update it
4741,4741,a lot of movies and series for me better than netflix,better than netflix,1.0,a lot of movies and series for me better than netflix
4742,4742,"the application does not launch, i am stuck at the loading screen at startup, 1 star for the nice blue color and the loading logo that runs well",unable to use app,1.0,the application do not launch i be stick at the load screen at startup 1 star for the nice blue color and the load logo that run well
4743,4743,"they only put it on for advertising, the service is complete garbage.",disney plus is bad,0.0,they only put it on for advertise the service be complete garbage
4744,4744,this app is so stupendous. it requires too much space and requires updating almost every time i want to use it.,app is too large in size,1.0,this app be so stupendous it require too much space and require update almost every time i want to use it
4745,4745,i love this app but i do not like idea of giving update when i am about to have a meeting.,want update notifications in advance,0.0,i love this app but i do not like idea of give update when i be about to have a meet
4746,4746,"the most unstable of all the streaming apps, it does not include a skip intro button on chromecast, and crashes frequently when using phone as remote when casting.",unable to stream on chromecast,0.0,the most unstable of all the stream apps it do not include a skip intro button on chromecast and crash frequently when use phone as remote when cast
4747,4747,need high speed connection.,facing network connection issues,0.0,need high speed connection
4748,4748,i love hulu but when i try to log into the app is stays stuck on logging in and will not actually log in but i can log in on the website.,unable to login into hulu,1.0,i love hulu but when i try to log into the app be stay stick on log in and will not actually log in but i can log in on the website
4749,4749,it makes me lose interest in what I am watching.,unable to play videos,0.0,it make me lose interest in what i be watch
4750,4750,"great graphics, loud and clear. just need to improve the security for unwanted participants and the mute at entry option",chat boxes are blocking the presentation,0.0,great graphics loud and clear just need to improve the security for unwanted participants and the mute at entry option
